Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gene name,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Exon region start (bp),Exon region end (bp),Exon rank in transcript,Exon stable ID,Strand
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130076348,130076406,28,ENSE00003608850,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130079902,130079971,27,ENSE00003516039,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130125956,130126089,18,ENSE00003590378,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130127927,130128090,17,ENSE00003680153,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130134296,130134344,16,ENSE00003488689,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130136951,130137038,15,ENSE00003554432,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130152736,130152805,14,ENSE00003502024,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130159864,130159964,13,ENSE00003483953,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130167536,130167622,12,ENSE00003484563,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130115628,130115735,24,ENSE00003458605,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130180751,130180880,9,ENSE00003594579,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130187236,130187285,8,ENSE00003459901,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130188109,130188183,7,ENSE00003521045,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130214556,130214701,6,ENSE00003525707,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130236922,130236994,5,ENSE00003540393,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130358017,130358143,4,ENSE00003501281,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130361670,130361771,3,ENSE00003501495,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130401885,130401970,2,ENSE00001416166,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130443460,130443660,1,ENSE00002115762,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130168992,130169067,11,ENSE00003537164,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130091973,130092143,26,ENSE00003611944,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130112094,130112322,25,ENSE00003626273,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130179264,130179349,10,ENSE00003519417,-1
ENSG00000153317,ENSG00000153317.15,ENST00000357668,ENST00000357668.2,ASAP1,130052104,130443674,8,130116880,130116995,22,ENSE00003564408,-1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113274452,113274649,15,ENSE00002480651,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113264897,113264995,14,ENSE00002448541,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113258313,113258411,13,ENSE00002449934,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,112818032,112818264,1,ENSE00003893114,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113258050,113258148,12,ENSE00002506406,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113255735,113255932,11,ENSE00002466185,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113249764,113249862,10,ENSE00002527325,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113242111,113242209,9,ENSE00002531541,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113240485,113240583,8,ENSE00002429935,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113236987,113237172,7,ENSE00002478532,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113232161,113232259,6,ENSE00003645016,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113199011,113199109,5,ENSE00003581650,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113196368,113196466,4,ENSE00003789136,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113174416,113174517,3,ENSE00003506631,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,112904455,112904514,2,ENSE00002025224,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113335846,113336057,28,ENSE00003486355,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113333054,113333208,27,ENSE00001770853,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113330246,113330470,26,ENSE00001695957,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113318517,113318620,25,ENSE00003486999,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113317707,113317809,24,ENSE00003688183,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113311255,113311399,23,ENSE00003517727,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113302767,113302839,22,ENSE00003588817,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113293440,113293538,21,ENSE00002498329,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113292416,113292514,20,ENSE00002502454,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113288388,113288486,19,ENSE00002446359,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113287605,113287703,18,ENSE00002472969,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113282675,113282872,17,ENSE00002460998,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113277837,113277935,16,ENSE00002484226,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113350228,113350249,35,ENSE00003626097,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113348276,113348308,34,ENSE00001644280,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113345900,113346022,33,ENSE00001757323,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113343017,113343142,32,ENSE00001734750,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113341688,113341916,31,ENSE00001677892,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113339226,113339322,30,ENSE00003552016,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113336577,113336781,29,ENSE00003662880,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113381457,113383725,44,ENSE00003891299,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113374764,113374946,43,ENSE00001694966,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113373285,113373449,42,ENSE00001703836,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113373090,113373173,41,ENSE00001640477,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113369514,113369805,40,ENSE00001641185,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113367566,113367851,39,ENSE00001608117,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113365039,113365182,38,ENSE00001686568,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113363338,113363469,37,ENSE00003519087,1
ENSG00000145362,ENSG00000145362.20,ENST00000672356,ENST00000672356.1,ANK2,112818032,113384221,4,113360823,113360897,36,ENSE00003464198,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113381457,113384221,44,ENSE00003894554,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113373285,113373449,43,ENSE00001703836,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113373090,113373173,42,ENSE00001640477,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113369514,113369805,41,ENSE00001641185,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113367566,113367851,40,ENSE00001608117,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113365039,113365182,39,ENSE00001686568,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113363338,113363469,38,ENSE00003519087,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113360823,113360897,37,ENSE00003464198,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113350228,113350249,36,ENSE00003626097,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113348276,113348308,35,ENSE00001644280,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113345900,113346022,34,ENSE00001757323,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113343017,113343142,33,ENSE00001734750,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113341688,113341916,32,ENSE00001677892,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113302767,113302839,23,ENSE00003588817,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113293440,113293538,22,ENSE00002498329,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113292416,113292514,21,ENSE00002502454,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113288388,113288486,20,ENSE00002446359,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113333054,113333208,28,ENSE00001770853,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113174416,113174517,3,ENSE00003506631,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113330246,113330470,27,ENSE00001695957,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,112904455,112904514,2,ENSE00002025224,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113318517,113318620,26,ENSE00003486999,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113317707,113317809,25,ENSE00003688183,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113311255,113311399,24,ENSE00003517727,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,112818053,112818264,1,ENSE00003895143,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113339226,113339322,31,ENSE00003552016,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113336577,113336781,30,ENSE00003662880,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113335846,113336057,29,ENSE00003486355,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113287605,113287703,19,ENSE00002472969,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113282675,113282872,18,ENSE00002460998,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113278460,113278558,17,ENSE00002444664,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113277837,113277935,16,ENSE00002484226,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113274452,113274649,15,ENSE00002480651,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113264897,113264995,14,ENSE00002448541,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113258313,113258411,13,ENSE00002449934,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113258050,113258148,12,ENSE00002506406,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113255735,113255932,11,ENSE00002466185,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113249764,113249862,10,ENSE00002527325,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113242111,113242209,9,ENSE00002531541,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113240485,113240583,8,ENSE00002429935,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113236987,113237172,7,ENSE00002478532,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113232161,113232259,6,ENSE00003645016,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113199011,113199109,5,ENSE00003581650,1
ENSG00000145362,ENSG00000145362.20,ENST00000672955,ENST00000672955.1,ANK2,112818032,113384221,4,113196368,113196466,4,ENSE00003789136,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113293440,113293538,23,ENSE00002498329,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113292416,113292514,22,ENSE00002502454,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113331972,113332070,29,ENSE00001680003,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113330246,113330470,28,ENSE00001695957,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113318517,113318620,27,ENSE00003486999,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113317707,113317809,26,ENSE00003688183,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113311255,113311399,25,ENSE00003517727,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113302767,113302839,24,ENSE00003588817,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113258313,113258411,14,ENSE00002449934,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113258050,113258148,13,ENSE00002506406,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113255735,113255932,12,ENSE00002466185,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113249764,113249862,11,ENSE00002527325,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113242111,113242209,10,ENSE00002531541,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113288388,113288486,21,ENSE00002446359,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113287605,113287703,20,ENSE00002472969,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113282675,113282872,19,ENSE00002460998,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113278460,113278558,18,ENSE00002444664,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113277837,113277935,17,ENSE00002484226,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113274452,113274649,16,ENSE00002480651,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113264897,113264995,15,ENSE00002448541,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113381457,113383724,44,ENSE00003889178,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113369514,113369805,43,ENSE00001641185,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113367566,113367851,42,ENSE00001608117,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113365039,113365182,41,ENSE00001686568,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113363338,113363469,40,ENSE00003519087,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113360823,113360897,39,ENSE00003464198,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113350228,113350249,38,ENSE00003626097,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113348276,113348308,37,ENSE00001644280,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113345900,113346022,36,ENSE00001757323,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113343017,113343142,35,ENSE00001734750,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113341688,113341916,34,ENSE00001677892,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113339226,113339322,33,ENSE00003552016,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113336577,113336781,32,ENSE00003662880,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113335846,113336057,31,ENSE00003486355,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113333054,113333208,30,ENSE00001770853,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113240485,113240583,9,ENSE00002429935,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113237599,113237622,8,ENSE00002443400,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113236987,113237172,7,ENSE00002478532,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113232161,113232259,6,ENSE00003645016,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113199011,113199109,5,ENSE00003581650,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113196368,113196466,4,ENSE00003789136,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,113174416,113174517,3,ENSE00003506631,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,112904455,112904514,2,ENSE00002025224,1
ENSG00000145362,ENSG00000145362.20,ENST00000673044,ENST00000673044.1,ANK2,112818032,113384221,4,112818094,112818264,1,ENSE00003889037,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113293440,113293538,23,ENSE00002498329,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113292416,113292514,22,ENSE00002502454,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113341688,113341916,34,ENSE00001677892,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113339226,113339322,33,ENSE00003552016,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113336577,113336781,32,ENSE00003662880,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113335846,113336057,31,ENSE00003486355,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113333054,113333208,30,ENSE00001770853,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113331972,113332070,29,ENSE00001680003,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113330246,113330470,28,ENSE00001695957,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113318517,113318620,27,ENSE00003486999,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113255735,113255932,12,ENSE00002466185,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113249764,113249862,11,ENSE00002527325,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113242111,113242209,10,ENSE00002531541,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113240485,113240583,9,ENSE00002429935,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113237599,113237622,8,ENSE00002443400,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113236987,113237172,7,ENSE00002478532,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113288388,113288486,21,ENSE00002446359,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113287605,113287703,20,ENSE00002472969,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113282675,113282872,19,ENSE00002460998,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113278460,113278558,18,ENSE00002444664,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113277837,113277935,17,ENSE00002484226,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113274452,113274649,16,ENSE00002480651,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113264897,113264995,15,ENSE00002448541,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113258313,113258411,14,ENSE00002449934,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113258050,113258148,13,ENSE00002506406,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113369514,113369805,43,ENSE00001641185,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113367566,113367851,42,ENSE00001608117,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113232161,113232259,6,ENSE00003645016,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113365039,113365182,41,ENSE00001686568,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113199011,113199109,5,ENSE00003581650,1
ENSG00000145362,ENSG00000145362.20,ENST00000672696,ENST00000672696.1,ANK2,112818032,113384221,4,113363338,113363469,40,ENSE00003519087,1
